ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
10360855 8442604 3945 443695 16 11734242 0 0 4471
10320225 8442628 3945 463823 16 11734332 0 0 4471
10276382 8442642 3945 483953 16 11734422 0 0 4471
10298469 8442619 3945 504082 16 11734512 0 0 4471
10267866 8442636 3945 524210 16 11734602 0 0 4471
10248452 8442638 3945 544339 16 11734692 0 0 4471
10231960 8442621 3945 564468 16 11734782 0 0 4471
10173601 8442617 3945 584597 16 11734872 0 0 4471
10137448 8442602 3945 604726 16 11734962 0 0 4471
10137278 8442601 3945 624855 16 11735052 0 0 4471
10107924 8442596 3945 644984 16 11735142 0 0 4471
10113074 8442591 3945 665113 16 11735232 0 0 4471
10091468 8442572 3945 685242 16 11735322 0 0 4471
10045542 8442580 3945 705371 16 11735412 0 0 4471
10052994 8442568 3945 725500 16 11735502 0 0 4471
10044154 8442554 3945 745629 16 11735592 0 0 4471
10011590 8442554 3945 765758 16 11735682 0 0 4471
10006001 8442527 3945 785887 16 11735772 0 0 4471
9967650 8442474 3945 806017 16 11735862 0 0 4471
9917770 8442456 3945 826144 16 11735952 0 0 4471
9916074 8442437 3945 846273 16 11736042 0 0 4471
9899086 8442423 3945 866403 16 11736132 0 0 4471
9890956 8442418 3945 886533 16 11736222 0 0 4471
9886724 8442403 3945 906660 16 11736312 0 0 4471
9840655 8442334 3945 926789 16 11736402 0 0 4471
9826835 8442354 3945 946919 16 11736492 0 0 4471
9833942 8442330 3945 967048 16 11736582 0 0 4471
9813960 8442322 3945 987176 16 11736672 0 0 4471
9805735 8442291 3946 7305 16 11736762 0 0 4471
9785731 8442237 3946 27437 16 11736852 0 0 4471
9731918 8442114 3946 47565 16 11736942 0 0 4471
9711894 8442097 3946 67695 16 11737032 0 0 4471
9704608 8442052 3946 87824 16 11737122 0 0 4471
9693731 8442058 3946 107953 16 11737212 0 0 4471
9692175 8442016 3946 128082 16 11737302 0 0 4471
9672662 8441935 3946 148212 16 11737392 0 0 4471
9655042 8441896 3946 168339 16 11737482 0 0 4471
9654349 8441888 3946 188469 16 11737572 0 0 4471
9649333 8441843 3946 208596 16 11737662 0 0 4471
9644135 8441849 3946 228726 16 11737752 0 0 4471
9644096 8441811 3946 248857 16 11737842 0 0 4471
9637275 8441738 3946 268983 16 11737932 0 0 4471
9633605 8441692 3946 289112 16 11738022 0 0 4471
9633349 8441695 3946 309242 16 11738112 0 0 4471
9633493 8441652 3946 329369 16 11738202 0 0 4471
9633392 8441667 3946 349499 16 11738292 0 0 4471
9633809 8441621 3946 369627 16 11738382 0 0 4471
9638377 8441593 3946 389756 16 11738472 0 0 4471
9636907 8441593 3946 409886 16 11738562 0 0 4471
9639502 8441555 3946 430015 16 11738652 0 0 4471
9644062 8441549 3946 450143 16 11738742 0 0 4471
9644325 8441538 3946 470273 16 11738832 0 0 4471
9650487 8441477 3946 490402 16 11738922 0 0 4471
9669999 8441442 3946 510530 16 11739012 0 0 4471
9665819 8441445 3946 530660 16 11739102 0 0 4471
9670658 8441433 3946 550789 16 11739192 0 0 4471
9674104 8441426 3946 570917 16 11739282 0 0 4471
9674084 8441428 3946 591048 16 11739372 0 0 4471
9683390 8441398 3946 611175 16 11739462 0 0 4471
9692779 8441414 3946 631305 16 11739552 0 0 4471
9683779 8441394 3946 651433 16 11739642 0 0 4471
9701792 8441377 3946 671562 16 11739732 0 0 4471
9710098 8441358 3946 691692 16 11739822 0 0 4471
9725290 8441324 3946 711820 16 11739912 0 0 4471
9768703 8441286 3946 731950 16 11740002 0 0 4471
9794663 8441282 3946 752079 16 11740092 0 0 4471
9796097 8441263 3946 772209 16 11740182 0 0 4471
9822267 8441280 3946 792336 16 11740272 0 0 4471
9816425 8441263 3946 812466 16 11740362 0 0 4471
9838685 8441259 3946 832598 16 11740452 0 0 4471
9873352 8441276 3946 852725 16 11740542 0 0 4471
9874001 8441252 3946 872855 16 11740632 0 0 4471
9886176 8441258 3946 892984 16 11740722 0 0 4471
9921031 8441275 3946 913114 16 11740812 0 0 4471
9934450 8441256 3946 933241 16 11740902 0 0 4471
9997532 8441285 3946 953371 16 11740992 0 0 4471
10050289 8441306 3946 973501 16 11741082 0 0 4471
10060944 8441300 3946 993628 16 11741172 0 0 4471
10079648 8441323 3947 13758 16 11741262 0 0 4471
10095264 8441321 3947 33888 16 11741352 0 0 4471
10080112 8441315 3947 54016 16 11741442 0 0 4471
10136373 8441373 3947 74145 16 11741532 0 0 4471
10129412 8441351 3947 94271 16 11741622 0 0 4471
10131827 8441344 3947 114401 16 11741712 0 0 4471
10147453 8441381 3947 134532 16 11741802 0 0 4471
10169215 8441376 3947 154658 16 11741892 0 0 4471
10204170 8441425 3947 174788 16 11741982 0 0 4471
10296114 8441514 3947 194919 16 11742072 0 0 4471
10293604 8441489 3947 215048 16 11742162 0 0 4471
10310408 8441511 3947 235174 16 11742252 0 0 4471
10322426 8441531 3947 255304 16 11742342 0 0 4471
10326518 8441514 3947 275435 16 11742432 0 0 4471
10343851 8441576 3947 295561 16 11742522 0 0 4471
10374644 8441594 3947 315693 16 11742612 0 0 4471
10350634 8441551 3947 335819 16 11742702 0 0 4471
10384305 8441622 3947 355949 16 11742792 0 0 4471
10396627 8441636 3947 376078 16 11742882 0 0 4471
10421934 8441655 3947 396206 16 11742972 0 0 4471
10475665 8441768 3947 416336 16 11743062 0 0 4471
10523835 8441805 3947 436466 16 11743152 0 0 4471
10526469 8441812 3947 456593 16 11743242 0 0 4471
10560361 8441881 3947 476723 16 11743332 0 0 4471
10550977 8441838 3947 496853 16 11743422 0 0 4471
10559347 8441869 3947 516980 16 11743512 0 0 4471
10579757 8441926 3947 537109 16 11743602 0 0 4471
10581226 8441895 3947 557239 16 11743692 0 0 4471
10583046 8441914 3947 577369 16 11743782 0 0 4471
10615399 8441995 3947 597496 16 11743872 0 0 4471
10619964 8441981 3947 617626 16 11743962 0 0 4471
10654725 8442084 3947 637754 16 11744052 0 0 4471
10685749 8442149 3947 657886 16 11744142 0 0 4471
10694938 8442147 3947 678017 16 11744232 0 0 4471
10702411 8442192 3947 698145 16 11744322 0 0 4471
10716226 8442223 3947 718272 16 11744412 0 0 4471
10712000 8442201 3947 738402 16 11744502 0 0 4471
10731152 8442303 3947 758531 16 11744592 0 0 4471
10734702 8442285 3947 778661 16 11744682 0 0 4471
10735528 8442285 3947 798789 16 11744772 0 0 4471
10739139 8442321 3947 818919 16 11744862 0 0 4471
10743040 8442326 3947 839048 16 11744952 0 0 4471
10745041 8442337 3947 859175 16 11745042 0 0 4471
10754949 8442436 3947 879305 16 11745132 0 0 4471
10756804 8442414 3947 899433 16 11745222 0 0 4471
10756630 8442447 3947 919560 16 11745312 0 0 4471
10755859 8442464 3947 939691 16 11745402 0 0 4471
10755105 8442463 3947 959820 16 11745492 0 0 4471
10753067 8442489 3947 979947 16 11745582 0 0 4471
10745268 8442526 3948 76 16 11745672 0 0 4471
10751683 8442476 3948 20207 16 11745762 0 0 4471
10748442 8442508 3948 40336 16 11745852 0 0 4471
10745331 8442526 3948 60463 16 11745942 0 0 4471
10739662 8442520 3948 80594 16 11746032 0 0 4471
10725418 8442541 3948 100723 16 11746122 0 0 4471
10702716 8442551 3948 120850 16 11746212 0 0 4471
10701979 8442550 3948 140981 16 11746302 0 0 4471
10677257 8442548 3948 161110 16 11746391 0 0 4466
10677866 8442550 3948 181237 16 11746481 0 0 4466
10673268 8442544 3948 201366 16 11746571 0 0 4466
10654000 8442567 3948 221496 16 11746661 0 0 4466
10651244 8442551 3948 241626 16 11746751 0 0 4466
10655598 8442544 3948 261753 16 11746841 0 0 4466
10632187 8442557 3948 281883 16 11746931 0 0 4466
10626088 8442531 3948 302012 16 11747021 0 0 4466
10590031 8442503 3948 322140 16 11747111 0 0 4466
10541493 8442492 3948 342269 16 11747201 0 0 4466
10527597 8442468 3948 362399 16 11747291 0 0 4471
10510771 8442454 3948 382527 16 11747381 0 0 4471
10467559 8442429 3948 402657 16 11747471 0 0 4471
10473450 8442431 3948 422786 16 11747561 0 0 4471
10434548 8442387 3948 442914 16 11747651 0 0 4471
10423823 8442411 3948 463047 16 11747741 0 0 4471
10433039 8442384 3948 483175 16 11747831 0 0 4471
10419089 8442388 3948 503304 16 11747921 0 0 4471
10398762 8442363 3948 523434 16 11748011 0 0 4471
10385721 8442334 3948 543562 16 11748101 0 0 4471
10314451 8442242 3948 563692 16 11748191 0 0 4471
10297554 8442258 3948 583819 16 11748281 0 0 4471
10286618 8442216 3948 603949 16 11748371 0 0 4471
10258006 8442214 3948 624078 16 11748461 0 0 4471
10264130 8442211 3948 644205 16 11748551 0 0 4471
10263413 8442193 3948 664335 16 11748641 0 0 4471
10205086 8442147 3948 684465 16 11748731 0 0 4471
10219008 8442170 3948 704592 16 11748821 0 0 4471
10207162 8442131 3948 724722 16 11748911 0 0 4471
10188989 8442139 3948 744850 16 11749001 0 0 4471
10162480 8442057 3948 764979 16 11749091 0 0 4471
10105971 8441980 3948 785108 16 11749181 0 0 4471
10037830 8441903 3948 805237 16 11749271 0 0 4471
10034579 8441908 3948 825366 16 11749361 0 0 4471
9994570 8441839 3948 845495 16 11749451 0 0 4471
9989207 8441868 3948 865624 16 11749541 0 0 4471
9991265 8441835 3948 885753 16 11749631 0 0 4471
9948507 8441793 3948 905882 16 11749721 0 0 4471
9941439 8441800 3948 926013 16 11749811 0 0 4471
9955533 8441797 3948 946140 16 11749901 0 0 4471
9932656 8441772 3948 966269 16 11749991 0 0 4471
9921949 8441755 3948 986398 16 11750081 0 0 4471
9899015 8441685 3949 6528 16 11750171 0 0 4471
9851165 8441648 3949 26656 16 11750261 0 0 4471
9832790 8441602 3949 46785 16 11750351 0 0 4471
9812766 8441576 3949 66915 16 11750441 0 0 4471
9788192 8441550 3949 87044 16 11750531 0 0 4471
9792137 8441561 3949 107171 16 11750621 0 0 4471
9771201 8441506 3949 127301 16 11750711 0 0 4471
9748384 8441514 3949 147429 16 11750801 0 0 4471
9758653 8441496 3949 167558 16 11750891 0 0 4471
9751310 8441499 3949 187688 16 11750981 0 0 4471
9739126 8441480 3949 207818 16 11751071 0 0 4471
9728881 8441448 3949 227945 16 11751161 0 0 4471
9701360 8441393 3949 248075 16 11751251 0 0 4471
9683199 8441386 3949 268207 16 11751341 0 0 4471
9679674 8441368 3949 288334 16 11751431 0 0 4471
9670610 8441352 3949 308464 16 11751521 0 0 4471
9670949 8441356 3949 328593 16 11751611 0 0 4471
9669674 8441348 3949 348723 16 11751701 0 0 4471
9661252 8441350 3949 368850 16 11751791 0 0 4471
9661205 8441340 3949 388980 16 11751881 0 0 4471
9661801 8441329 3949 409109 16 11751971 0 0 4471
9659343 8441351 3949 429238 16 11752061 0 0 4471
9658509 8441327 3949 449366 16 11752151 0 0 4471
9658065 8441322 3949 469495 16 11752241 0 0 4471
9663087 8441342 3949 489626 16 11752331 0 0 4471
9664383 8441325 3949 509753 16 11752421 0 0 4471
9670659 8441345 3949 529880 16 11752511 0 0 4471
9676968 8441346 3949 550013 16 11752601 0 0 4471
9675930 8441343 3949 570139 16 11752691 0 0 4471
9693014 8441385 3949 590269 16 11752781 0 0 4471
9699282 8441383 3949 610396 16 11752871 0 0 4471
9694032 8441360 3949 630526 16 11752961 0 0 4471
9701122 8441397 3949 650656 16 11753051 0 0 4471
9704759 8441386 3949 670783 16 11753141 0 0 4471
9708117 8441386 3949 690913 16 11753231 0 0 4471
9739471 8441443 3949 711042 16 11753321 0 0 4471
9747938 8441439 3949 731172 16 11753411 0 0 4471
9762051 8441465 3949 751299 16 11753501 0 0 4471
9781244 8441499 3949 771429 16 11753591 0 0 4471
9779992 8441474 3949 791559 16 11753681 0 0 4471
9791945 8441529 3949 811686 16 11753771 0 0 4471
9831332 8441577 3949 831816 16 11753861 0 0 4471
9821476 8441536 3949 851946 16 11753951 0 0 4471
9834689 8441572 3949 872075 16 11754041 0 0 4471
9847927 8441601 3949 892202 16 11754131 0 0 4471
9856218 8441588 3949 912332 16 11754221 0 0 4471
9888432 8441667 3949 932460 16 11754311 0 0 4471
9922629 8441681 3949 952589 16 11754401 0 0 4471
9924957 8441698 3949 972719 16 11754491 0 0 4471
9966087 8441750 3949 992847 16 11754581 0 0 4471
9972083 8441754 3950 12976 16 11754671 0 0 4471
9990130 8441776 3950 33106 16 11754761 0 0 4471
10047160 8441889 3950 53235 16 11754851 0 0 4471
10054933 8441846 3950 73363 16 11754941 0 0 4471
10045304 8441856 3950 93495 16 11755031 0 0 4471
10086150 8441927 3950 113624 16 11755121 0 0 4471
10093948 8441919 3950 133753 16 11755211 0 0 4471
10132076 8441972 3950 153883 16 11755301 0 0 4471
10182343 8442048 3950 174012 16 11755391 0 0 4471
10196563 8442031 3950 194140 16 11755481 0 0 4471
10214465 8442079 3950 214270 16 11755571 0 0 4471
10250156 8442111 3950 234397 16 11755661 0 0 4471
10244821 8442101 3950 254525 16 11755751 0 0 4471
10298705 8442193 3950 274657 16 11755841 0 0 4471
10334354 8442227 3950 294785 16 11755931 0 0 4471
10341601 8442205 3950 314914 16 11756021 0 0 4471
10359990 8442260 3950 335041 16 11756111 0 0 4471
10381323 8442257 3950 355170 16 11756201 0 0 4471
10380317 8442266 3950 375301 16 11756291 0 0 4471
10438156 8442333 3950 395427 16 11756381 0 0 4471
10450070 8442330 3950 415557 16 11756471 0 0 4471
10466419 8442344 3950 435686 16 11756561 0 0 4471
10488277 8442380 3950 455814 16 11756651 0 0 4471
10490131 8442359 3950 475943 16 11756741 0 0 4471
10490043 8442375 3950 496072 16 11756831 0 0 4471
10535000 8442430 3950 516202 16 11756921 0 0 4471
10514605 8442382 3950 536330 16 11757011 0 0 4471
10525577 8442399 3950 556459 16 11757101 0 0 4471
10538414 8442433 3950 576589 16 11757191 0 0 4471
10557279 8442421 3950 596720 16 11757281 0 0 4471
10583482 8442455 3950 616846 16 11757371 0 0 4471
10624771 8442479 3950 636976 16 11757461 0 0 4471
10622703 8442466 3950 657105 16 11757551 0 0 4471
10642876 8442478 3950 677235 16 11757641 0 0 4471
10642329 8442481 3950 697362 16 11757731 0 0 4471
10648168 8442481 3950 717492 16 11757821 0 0 4471
10669689 8442500 3950 737620 16 11757911 0 0 4471
10682441 8442498 3950 757749 16 11758001 0 0 4471
10676911 8442483 3950 777879 16 11758091 0 0 4471
10692533 8442504 3950 798011 16 11758181 0 0 4471
10693852 8442489 3950 818136 16 11758271 0 0 4471
10705656 8442474 3950 838265 16 11758361 0 0 4471
10720366 8442472 3950 858395 16 11758451 0 0 4471
10726036 8442457 3950 878523 16 11758541 0 0 4471
10727064 8442442 3950 898655 16 11758631 0 0 4471
10731446 8442448 3950 918785 16 11758721 0 0 4471
10729909 8442445 3950 938912 16 11758811 0 0 4471
10732061 8442411 3950 959042 16 11758901 0 0 4471
10732346 8442422 3950 979171 16 11758991 0 0 4471
10732765 8442408 3950 999299 16 11759081 0 0 4471
10732189 8442399 3951 19429 16 11759171 0 0 4471
10729165 8442386 3951 39559 16 11759261 0 0 4471
10727822 8442351 3951 59686 16 11759351 0 0 4471
10711235 8442277 3951 79816 16 11759441 0 0 4471
10699068 8442260 3951 99943 16 11759531 0 0 4471
10689808 8442228 3951 120075 16 11759621 0 0 4471
10681851 8442213 3951 140200 16 11759710 0 0 4466
10679122 8442212 3951 160329 16 11759800 0 0 4466
10679572 8442191 3951 180460 16 11759890 0 0 4466
10647681 8442150 3951 200587 16 11759980 0 0 4466
10657503 8442170 3951 220716 16 11760070 0 0 4466
10654373 8442137 3951 240847 16 11760160 0 0 4466
10642923 8442148 3951 260976 16 11760250 0 0 4466
10631490 8442097 3951 281105 16 11760340 0 0 4466
10616416 8442056 3951 301232 16 11760430 0 0 4466
10570952 8442000 3951 321363 16 11760520 0 0 4466
10580892 8442014 3951 341492 16 11760610 0 0 4471
10558071 8441963 3951 361619 16 11760700 0 0 4471
10548124 8441967 3951 381750 16 11760790 0 0 4471
10538477 8441928 3951 401879 16 11760880 0 0 4471
10509660 8441890 3951 422008 16 11760970 0 0 4471
10486400 8441883 3951 442135 16 11761060 0 0 4471
10502427 8441882 3951 462265 16 11761150 0 0 4471
10466371 8441834 3951 482395 16 11761240 0 0 4471
10463729 8441841 3951 502522 16 11761330 0 0 4471
10445157 8441781 3951 522652 16 11761420 0 0 4471
10397463 8441732 3951 542781 16 11761510 0 0 4471
10372625 8441710 3951 562909 16 11761600 0 0 4471
10368828 8441695 3951 583040 16 11761690 0 0 4471
10330413 8441672 3951 603168 16 11761780 0 0 4471
10341130 8441676 3951 623297 16 11761870 0 0 4471
10309473 8441619 3951 643425 16 11761960 0 0 4471
10270293 8441623 3951 663555 16 11762050 0 0 4471
10270767 8441601 3951 683685 16 11762140 0 0 4471
10263791 8441589 3951 703814 16 11762230 0 0 4471
10230311 8441567 3951 723944 16 11762320 0 0 4471
10228766 8441555 3951 744073 16 11762410 0 0 4471
10168053 8441488 3951 764201 16 11762500 0 0 4471
10125946 8441480 3951 784331 16 11762590 0 0 4471
10118738 8441467 3951 804461 16 11762680 0 0 4471
10100312 8441459 3951 824588 16 11762770 0 0 4471
10081019 8441451 3951 844718 16 11762860 0 0 4471
10083334 8441438 3951 864848 16 11762950 0 0 4471
10022151 8441425 3951 884976 16 11763040 0 0 4471
10009321 8441418 3951 905105 16 11763130 0 0 4471
9993613 8441391 3951 925236 16 11763220 0 0 4471
9963425 8441414 3951 945361 16 11763310 0 0 4471
9949013 8441385 3951 965490 16 11763400 0 0 4471
9929095 8441379 3951 985620 16 11763490 0 0 4471
9870773 8441392 3952 5748 16 11763580 0 0 4471
9871198 8441372 3952 25877 16 11763670 0 0 4471
9865366 8441380 3952 46008 16 11763760 0 0 4471
9866707 8441389 3952 66136 16 11763850 0 0 4471
9874916 8441375 3952 86264 16 11763940 0 0 4471
9845297 8441393 3952 106393 16 11764030 0 0 4471
9815731 8441407 3952 126522 16 11764120 0 0 4471
9829002 8441378 3952 146651 16 11764210 0 0 4471
9815750 8441404 3952 166780 16 11764300 0 0 4471
9802534 8441402 3952 186910 16 11764390 0 0 4471
9786263 8441412 3952 207039 16 11764480 0 0 4471
9750730 8441449 3952 227167 16 11764570 0 0 4471
9732372 8441461 3952 247296 16 11764660 0 0 4471
9733962 8441449 3952 267425 16 11764750 0 0 4471
9720835 8441484 3952 287554 16 11764840 0 0 4471
9722212 8441465 3952 307682 16 11764930 0 0 4471
9716926 8441495 3952 327812 16 11765020 0 0 4471
9701715 8441541 3952 347941 16 11765110 0 0 4471
9701037 8441522 3952 368071 16 11765200 0 0 4471
9698414 8441535 3952 388198 16 11765290 0 0 4471
9691795 8441578 3952 408328 16 11765380 0 0 4471
9691099 8441550 3952 428457 16 11765470 0 0 4471
9686081 8441623 3952 448585 16 11765560 0 0 4471
9681721 8441662 3952 468715 16 11765650 0 0 4471
9681433 8441659 3952 488845 16 11765740 0 0 4471
9682161 8441691 3952 508974 16 11765830 0 0 4471
9682834 8441703 3952 529103 16 11765920 0 0 4471
9682283 8441686 3952 549233 16 11766010 0 0 4471
9686645 8441770 3952 569361 16 11766100 0 0 4471
9687696 8441742 3952 589491 16 11766190 0 0 4471
9687950 8441753 3952 609620 16 11766280 0 0 4471
9695561 8441813 3952 629750 16 11766370 0 0 4471
9700684 8441833 3952 649878 16 11766460 0 0 4471
9708157 8441852 3952 670009 16 11766550 0 0 4471
9737332 8441969 3952 690134 16 11766640 0 0 4471
9746891 8441954 3952 710266 16 11766730 0 0 4471
9755871 8442004 3952 730393 16 11766820 0 0 4471
9772678 8442029 3952 750521 16 11766910 0 0 4471
9763811 8441993 3952 770649 16 11767000 0 0 4471
9773905 8442039 3952 790778 16 11767090 0 0 4471
9791602 8442080 3952 810908 16 11767180 0 0 4471
9784859 8442035 3952 831037 16 11767270 0 0 4471
9796488 8442092 3952 851165 16 11767360 0 0 4471
9815064 8442111 3952 871295 16 11767450 0 0 4471
9828905 8442135 3952 891424 16 11767540 0 0 4471
9881859 8442221 3952 911552 16 11767630 0 0 4471
9916423 8442245 3952 931681 16 11767720 0 0 4471
9918603 8442242 3952 951811 16 11767810 0 0 4471
9941781 8442283 3952 971941 16 11767900 0 0 4471
9940984 8442258 3952 992068 16 11767990 0 0 4471
9936676 8442268 3953 12197 16 11768080 0 0 4471
9978904 8442327 3953 32327 16 11768170 0 0 4471
9969169 8442294 3953 52457 16 11768260 0 0 4471
9971891 8442296 3953 72584 16 11768350 0 0 4471
9988953 8442336 3953 92714 16 11768440 0 0 4471
10007660 8442333 3953 112843 16 11768530 0 0 4471
10040787 8442364 3953 132971 16 11768620 0 0 4471
10107972 8442409 3953 153100 16 11768710 0 0 4471
10104793 8442383 3953 173230 16 11768800 0 0 4471
10133921 8442411 3953 193360 16 11768890 0 0 4471
10149564 8442420 3953 213487 16 11768980 0 0 4471
10147835 8442407 3953 233617 16 11769070 0 0 4471
10180302 8442443 3953 253745 16 11769160 0 0 4471
10203954 8442444 3953 273874 16 11769250 0 0 4471
10184031 8442421 3953 294006 16 11769340 0 0 4471
10212059 8442448 3953 314136 16 11769430 0 0 4471
10224864 8442446 3953 334263 16 11769520 0 0 4471
10254521 8442436 3953 354393 16 11769610 0 0 4471
10316802 8442445 3953 374522 16 11769700 0 0 4471
10351392 8442436 3953 394652 16 11769790 0 0 4471
10360170 8442425 3953 414779 16 11769880 0 0 4471
10400937 8442434 3953 434909 16 11769970 0 0 4471
10400019 8442424 3953 455038 16 11770060 0 0 4471
10426996 8442404 3953 475168 16 11770150 0 0 4471
10464404 8442413 3953 495295 16 11770240 0 0 4471
10465798 8442401 3953 515425 16 11770330 0 0 4471
10474441 8442390 3953 535554 16 11770420 0 0 4471
10503541 8442393 3953 555683 16 11770510 0 0 4471
10506155 8442365 3953 575810 16 11770600 0 0 4471
10545221 8442325 3953 595941 16 11770690 0 0 4471
10571703 8442312 3953 616070 16 11770780 0 0 4471
10576020 8442307 3953 636196 16 11770870 0 0 4471
10587680 8442279 3953 656326 16 11770960 0 0 4471
10598429 8442287 3953 676457 16 11771050 0 0 4471
10593161 8442273 3953 696583 16 11771140 0 0 4471
10627813 8442237 3953 716713 16 11771230 0 0 4471
10626103 8442246 3953 736841 16 11771320 0 0 4471
10629245 8442222 3953 756971 16 11771410 0 0 4471
10638888 8442221 3953 777100 16 11771500 0 0 4471
10649985 8442187 3953 797231 16 11771590 0 0 4471
10660102 8442134 3953 817357 16 11771680 0 0 4471
10687465 8442070 3953 837487 16 11771770 0 0 4471
10690273 8442060 3953 857615 16 11771860 0 0 4471
10697189 8442022 3953 877744 16 11771950 0 0 4471
10699365 8442035 3953 897874 16 11772040 0 0 4471
10696773 8442043 3953 918004 16 11772130 0 0 4471
10699776 8442003 3953 938131 16 11772220 0 0 4471
10706775 8441981 3953 958261 16 11772310 0 0 4471
10705426 8441972 3953 978391 16 11772400 0 0 4471
10707867 8441948 3953 998518 16 11772490 0 0 4471
10708504 8441942 3954 18648 16 11772580 0 0 4471
10708825 8441889 3954 38776 16 11772670 0 0 4471
10704552 8441817 3954 58905 16 11772760 0 0 4471
10697984 8441788 3954 79035 16 11772850 0 0 4471
10696429 8441758 3954 99164 16 11772940 0 0 4471
10682395 8441723 3954 119293 16 11773029 0 0 4466
10686207 8441738 3954 139425 16 11773119 0 0 4466
10680295 8441697 3954 159552 16 11773209 0 0 4466
10665744 8441683 3954 179682 16 11773299 0 0 4466
10661361 8441661 3954 199812 16 11773389 0 0 4466
10660273 8441646 3954 219940 16 11773479 0 0 4466
10639885 8441632 3954 240069 16 11773569 0 0 4466
10633634 8441595 3954 260197 16 11773659 0 0 4466
10601312 8441542 3954 280327 16 11773749 0 0 4466
10570393 8441522 3954 300457 16 11773839 0 0 4466
10557685 8441502 3954 320584 16 11773929 0 0 4471
10541837 8441494 3954 340712 16 11774019 0 0 4471
10524313 8441497 3954 360844 16 11774109 0 0 4471
10540310 8441495 3954 380969 16 11774199 0 0 4471
10498344 8441471 3954 401098 16 11774289 0 0 4471
10497299 8441483 3954 421229 16 11774379 0 0 4471
10502278 8441467 3954 441356 16 11774469 0 0 4471
10495943 8441477 3954 461487 16 11774559 0 0 4471
10485232 8441458 3954 481616 16 11774649 0 0 4471
10480588 8441448 3954 501745 16 11774739 0 0 4471
10417892 8441440 3954 521874 16 11774829 0 0 4471
10406353 8441431 3954 542003 16 11774919 0 0 4471
10374062 8441422 3954 562130 16 11775009 0 0 4471
10354420 8441433 3954 582261 16 11775099 0 0 4471
10354681 8441421 3954 602388 16 11775189 0 0 4471
10340081 8441426 3954 622519 16 11775279 0 0 4471
10293949 8441449 3954 642646 16 11775369 0 0 4471
10324270 8441422 3954 662775 16 11775459 0 0 4471
10311670 8441428 3954 682906 16 11775549 0 0 4471
10303011 8441443 3954 703035 16 11775639 0 0 4471
10282749 8441423 3954 723163 16 11775729 0 0 4471
10238919 8441453 3954 743293 16 11775819 0 0 4471
10184025 8441457 3954 763420 16 11775909 0 0 4471
10177377 8441462 3954 783550 16 11775999 0 0 4471
10126342 8441496 3954 803678 16 11776089 0 0 4471
10125777 8441481 3954 823808 16 11776179 0 0 4471
10115561 8441490 3954 843937 16 11776269 0 0 4471
10076062 8441540 3954 864066 16 11776359 0 0 4471
10071235 8441518 3954 884194 16 11776449 0 0 4471
10082475 8441509 3954 904324 16 11776539 0 0 4471
10051106 8441555 3954 924452 16 11776629 0 0 4471
10048848 8441532 3954 944584 16 11776719 0 0 4471
10010066 8441578 3954 964714 16 11776809 0 0 4471
9965446 8441628 3954 984842 16 11776899 0 0 4471
9941861 8441634 3955 4972 16 11776989 0 0 4471
9917670 8441674 3955 25101 16 11777079 0 0 4471
9890038 8441703 3955 45229 16 11777169 0 0 4471
9895099 8441686 3955 65358 16 11777259 0 0 4471
9856775 8441780 3955 85486 16 11777349 0 0 4471
9840841 8441776 3955 105616 16 11777439 0 0 4471
9847498 8441753 3955 125744 16 11777529 0 0 4471
9838121 8441790 3955 145873 16 11777619 0 0 4471
9824372 8441809 3955 166005 16 11777709 0 0 4471
9815571 8441818 3955 186131 16 11777799 0 0 4471
9776381 8441924 3955 206259 16 11777889 0 0 4471
9764395 8441913 3955 226388 16 11777979 0 0 4471
9756059 8441946 3955 246518 16 11778069 0 0 4471
9745835 8441974 3955 266646 16 11778159 0 0 4471
9745342 8441966 3955 286775 16 11778249 0 0 4471
9740607 8441999 3955 306904 16 11778339 0 0 4471
9722303 8442081 3955 327034 16 11778429 0 0 4471
9725743 8442018 3955 347162 16 11778519 0 0 4471
9723354 8442058 3955 367291 16 11778609 0 0 4471
9720159 8442068 3955 387420 16 11778699 0 0 4471
9717639 8442069 3955 407549 16 11778789 0 0 4471
9711822 8442114 3955 427678 16 11778879 0 0 4471
9706727 8442164 3955 447807 16 11778969 0 0 4471
9706612 8442147 3955 467936 16 11779059 0 0 4471
9705907 8442198 3955 488065 16 11779149 0 0 4471
9705575 8442189 3955 508194 16 11779239 0 0 4471
9706071 8442213 3955 528323 16 11779329 0 0 4471
9711634 8442280 3955 548452 16 11779419 0 0 4471
9713059 8442267 3955 568580 16 11779509 0 0 4471
9710429 8442242 3955 588710 16 11779599 0 0 4471
9715228 8442294 3955 608839 16 11779689 0 0 4471
9716734 8442273 3955 628967 16 11779779 0 0 4471
9723230 8442299 3955 649096 16 11779869 0 0 4471
9740031 8442340 3955 669226 16 11779959 0 0 4471
9747012 8442339 3955 689354 16 11780049 0 0 4471
9755294 8442350 3955 709484 16 11780139 0 0 4471
9767264 8442367 3955 729614 16 11780229 0 0 4471
9763266 8442349 3955 749743 16 11780319 0 0 4471
9781850 8442387 3955 769873 16 11780409 0 0 4471
9801864 8442398 3955 790005 16 11780499 0 0 4471
9795282 8442378 3955 810131 16 11780589 0 0 4471
