wavelength (nm),Intensity (%)
551.0600708577037,3.491015230081885
551.2152031783434,3.2498450901738494
551.370335498983,3.0086749502658137
551.5254678196226,3.0086749502658137
551.6806001402622,2.767504810357778
551.8357324609018,2.767504810357778
551.9908647815414,2.5263346704497565
552.145997102181,2.5263346704497565
552.3011294228206,2.2851645305417208
552.4562617434602,2.043994390633685
552.6113940640998,2.043994390633685
552.7665263847394,2.043994390633685
552.9216587053791,2.043994390633685
553.0767910260187,1.8028242507256493
553.2319233466583,1.8028242507256493
553.3870556672978,1.5616541108176278
553.5421879879375,1.5616541108176278
553.697320308577,1.5616541108176278
553.8524526292166,1.5616541108176278
554.0075849498562,1.5616541108176278
554.1627172704958,1.5616541108176278
554.3178495911354,1.5616541108176278
554.472981911775,1.5616541108176278
554.6281142324146,1.5616541108176278
554.7832465530543,1.5616541108176278
554.9383788736939,1.5616541108176278
555.0935111943335,1.5616541108176278
555.2486435149731,1.5616541108176278
555.4037758356127,1.5616541108176278
555.5589081562523,1.5616541108176278
555.7140404768919,1.5616541108176278
555.8691727975315,1.5616541108176278
556.0243051181711,1.5616541108176278
556.1794374388107,1.5616541108176278
556.3345697594503,1.5616541108176278
556.48970208009,1.5616541108176278
556.6448344007296,1.5616541108176278
556.7999667213692,1.5616541108176278
556.9550990420088,1.3204839709095921
557.1102313626484,1.3204839709095921
557.265363683288,1.3204839709095921
557.4204960039276,1.3204839709095921
557.5756283245672,1.3204839709095921
557.7307606452068,1.3204839709095921
557.8858929658464,1.3204839709095921
558.041025286486,1.3204839709095921
558.1961576071257,1.3204839709095921
558.3512899277653,1.3204839709095921
558.5064222484048,1.3204839709095921
558.6615545690445,1.3204839709095921
558.816686889684,1.3204839709095921
558.9718192103237,1.3204839709095921
559.1269515309632,1.3204839709095921
559.2820838516028,1.3204839709095921
559.4372161722424,1.3204839709095921
559.592348492882,1.3204839709095921
559.7474808135216,1.3204839709095921
559.9026131341612,1.3204839709095921
560.0577454548009,1.3204839709095921
560.2128777754405,1.3204839709095921
560.3680100960801,1.3204839709095921
560.5231424167197,1.3204839709095921
560.6782747373593,1.3204839709095921
560.8334070579989,1.3204839709095921
560.9885393786385,1.3204839709095921
561.1436716992781,1.3204839709095921
561.2988040199177,1.3204839709095921
561.4539363405573,1.3204839709095921
561.6090686611969,1.3204839709095921
561.7642009818366,1.3204839709095921
561.9193333024762,1.3204839709095921
562.0744656231158,1.3204839709095921
562.2295979437554,1.3204839709095921
562.384730264395,1.3204839709095921
562.5398625850346,1.3204839709095921
562.6949949056742,1.3204839709095921
562.8501272263138,1.3204839709095921
563.0052595469534,1.3204839709095921
563.160391867593,1.3204839709095921
563.3155241882326,1.3204839709095921
563.4706565088723,1.3204839709095921
563.6257888295117,1.3204839709095921
563.7809211501515,1.3204839709095921
563.936053470791,1.3204839709095921
564.0911857914307,1.3204839709095921
564.2463181120702,1.3204839709095921
564.4014504327098,1.3204839709095921
564.5565827533494,1.3204839709095921
564.711715073989,1.0793138310015564
564.8668473946286,1.0793138310015564
565.0219797152682,1.0793138310015564
565.1771120359078,1.0793138310015564
565.3322443565474,1.3204839709095921
565.4873766771871,1.3204839709095921
565.6425089978267,1.3204839709095921
565.7976413184663,1.3204839709095921
565.9527736391059,1.3204839709095921
566.1079059597455,1.3204839709095921
566.2630382803851,1.3204839709095921
566.4181706010247,1.3204839709095921
566.5733029216643,1.3204839709095921
566.7284352423039,1.3204839709095921
566.8835675629435,1.3204839709095921
567.0386998835831,1.3204839709095921
567.1938322042228,1.3204839709095921
567.3489645248624,1.3204839709095921
567.504096845502,1.3204839709095921
567.6592291661416,1.3204839709095921
567.8143614867812,1.3204839709095921
567.9694938074208,1.3204839709095921
568.1246261280604,1.3204839709095921
568.2797584487,1.3204839709095921
568.4348907693396,1.3204839709095921
568.5900230899792,1.3204839709095921
568.7451554106188,1.3204839709095921
568.9002877312585,1.3204839709095921
569.055420051898,1.3204839709095921
569.2105523725377,1.3204839709095921
569.3656846931772,1.3204839709095921
569.5208170138168,1.3204839709095921
569.6759493344564,1.3204839709095921
569.831081655096,1.3204839709095921
569.9862139757356,1.3204839709095921
570.1413462963752,1.3204839709095921
570.2964786170148,1.3204839709095921
570.4516109376544,1.3204839709095921
570.606743258294,1.3204839709095921
570.7618755789337,1.3204839709095921
570.9170078995733,1.3204839709095921
571.0721402202129,1.3204839709095921
571.2272725408525,1.3204839709095921
571.3824048614921,1.3204839709095921
571.5375371821317,1.3204839709095921
571.6926695027713,1.3204839709095921
571.8478018234109,1.3204839709095921
572.0029341440505,1.3204839709095921
572.1580664646901,1.3204839709095921
572.3131987853297,1.3204839709095921
572.4683311059694,1.3204839709095921
572.623463426609,1.3204839709095921
572.7785957472486,1.3204839709095921
572.9337280678882,1.3204839709095921
573.0888603885278,1.3204839709095921
573.2439927091674,1.3204839709095921
573.399125029807,1.3204839709095921
573.5542573504466,1.0793138310015564
573.7093896710862,1.0793138310015564
573.8645219917258,1.0793138310015564
574.0196543123654,1.3204839709095921
574.1747866330049,1.3204839709095921
574.3299189536447,1.3204839709095921
574.4850512742842,1.3204839709095921
574.6401835949239,1.3204839709095921
574.7953159155634,1.3204839709095921
574.950448236203,1.3204839709095921
575.1055805568426,1.3204839709095921
575.2607128774822,1.3204839709095921
575.4158451981218,1.3204839709095921
575.5709775187614,1.3204839709095921
575.726109839401,1.3204839709095921
575.8812421600406,1.3204839709095921
576.0363744806803,1.3204839709095921
576.1915068013199,1.3204839709095921
576.3466391219595,1.3204839709095921
576.5017714425991,1.3204839709095921
576.6569037632387,1.3204839709095921
576.8120360838783,1.3204839709095921
576.9671684045179,1.3204839709095921
577.1223007251575,1.3204839709095921
577.2774330457971,1.3204839709095921
577.4325653664367,1.3204839709095921
577.5876976870763,1.3204839709095921
577.742830007716,1.3204839709095921
577.8979623283556,1.3204839709095921
578.0530946489952,1.3204839709095921
578.2082269696348,1.3204839709095921
578.3633592902744,1.3204839709095921
578.518491610914,1.3204839709095921
578.6736239315536,1.3204839709095921
578.8287562521932,1.3204839709095921
578.9838885728328,1.3204839709095921
579.1390208934724,1.3204839709095921
579.2941532141119,1.3204839709095921
579.4492855347517,1.3204839709095921
579.6044178553911,1.3204839709095921
579.7595501760309,1.3204839709095921
579.9146824966704,1.3204839709095921
580.06981481731,1.3204839709095921
580.2249471379496,1.3204839709095921
580.3800794585892,1.3204839709095921
580.5352117792288,1.3204839709095921
580.6903440998684,1.3204839709095921
580.845476420508,1.3204839709095921
581.0006087411476,1.3204839709095921
581.1557410617872,1.3204839709095921
581.3108733824268,1.3204839709095921
581.4660057030665,1.3204839709095921
581.6211380237061,1.3204839709095921
581.7762703443457,1.3204839709095921
581.9314026649853,1.3204839709095921
582.0865349856249,1.3204839709095921
582.2416673062645,1.3204839709095921
582.3967996269041,1.0793138310015564
582.5519319475437,1.0793138310015564
582.7070642681833,1.0793138310015564
582.8621965888229,1.3204839709095921
583.0173289094625,1.3204839709095921
583.1724612301022,1.3204839709095921
583.3275935507418,1.3204839709095921
583.4827258713814,1.3204839709095921
583.637858192021,1.3204839709095921
583.7929905126606,1.3204839709095921
583.9481228333002,1.3204839709095921
584.1032551539398,1.3204839709095921
584.2583874745794,1.3204839709095921
584.413519795219,1.3204839709095921
584.5686521158586,1.3204839709095921
584.7237844364981,1.3204839709095921
584.8789167571379,1.3204839709095921
585.0340490777774,1.3204839709095921
585.189181398417,1.3204839709095921
585.3443137190566,1.3204839709095921
585.4994460396962,1.3204839709095921
585.6545783603358,1.3204839709095921
585.8097106809754,1.3204839709095921
585.964843001615,1.3204839709095921
586.1199753222546,1.3204839709095921
586.2751076428942,1.3204839709095921
586.4302399635338,1.3204839709095921
586.5853722841734,1.3204839709095921
586.740504604813,1.3204839709095921
586.8956369254527,1.3204839709095921
587.0507692460923,1.3204839709095921
587.2059015667319,1.3204839709095921
587.3610338873715,1.3204839709095921
587.5161662080111,1.3204839709095921
587.6712985286507,1.3204839709095921
587.8264308492903,1.3204839709095921
587.9815631699299,1.3204839709095921
588.1366954905695,1.3204839709095921
588.2918278112091,1.3204839709095921
588.4469601318488,1.3204839709095921
588.6020924524884,1.3204839709095921
588.757224773128,1.3204839709095921
588.9123570937676,1.3204839709095921
589.0674894144072,1.3204839709095921
589.2226217350468,1.3204839709095921
589.3777540556864,1.3204839709095921
589.532886376326,1.3204839709095921
589.6880186969656,1.3204839709095921
589.8431510176051,1.3204839709095921
589.9982833382448,1.3204839709095921
590.1534156588843,1.3204839709095921
590.308547979524,1.3204839709095921
590.4636803001636,1.3204839709095921
590.6188126208032,1.3204839709095921
590.7739449414428,1.3204839709095921
590.9290772620824,1.0793138310015564
591.084209582722,1.0793138310015564
591.2393419033616,1.0793138310015564
591.3944742240012,1.0793138310015564
