wavelength_nm,transmission_percent,transmission_smoothed_percent,pixel_x,pixel_y
558.041025286486,-0.8381436910935207,-0.8381436910935229,449,416
558.1961576071257,-0.8381436910935207,-0.8381436910935229,450,416
558.3512899277653,-0.8381436910935207,-0.8381436910935229,451,416
558.5064222484048,-0.8381436910935207,-0.8381436910935229,452,416
558.6615545690445,-0.8381436910935207,-0.8381436910935229,453,416
558.816686889684,-0.8381436910935207,-0.8381436910935229,454,416
558.9718192103237,-0.8381436910935207,-0.8381436910935229,455,416
559.1269515309632,-0.8381436910935207,-0.8381436910935229,456,416
559.2820838516028,-0.8381436910935207,-0.8381436910935229,457,416
559.4372161722424,-0.8381436910935207,-0.8381436910935229,458,416
559.592348492882,-0.8381436910935207,-0.8381436910935229,459,416
559.7474808135216,-0.8381436910935207,-0.8381436910935229,460,416
559.9026131341612,-0.8381436910935207,-0.8381436910935229,461,416
560.0577454548009,-0.8381436910935207,-0.8381436910935229,462,416
560.2128777754405,-0.8381436910935207,-0.8381436910935229,463,416
560.3680100960801,-0.8381436910935207,-0.8381436910935229,464,416
560.5231424167197,-0.8381436910935207,-0.8381436910935229,465,416
560.6782747373593,-0.8381436910935207,-0.8381436910935229,466,416
560.8334070579989,-0.8381436910935207,-0.8381436910935229,467,416
560.9885393786385,-0.8381436910935207,-0.8381436910935229,468,416
561.1436716992781,-0.8381436910935207,-0.8381436910935229,469,416
561.2988040199177,-0.8381436910935207,-0.8381436910935229,470,416
561.4539363405573,-0.8381436910935207,-0.8381436910935229,471,416
561.6090686611969,-0.8381436910935207,-0.8381436910935229,472,416
561.7642009818366,-0.8381436910935207,-0.8381436910935229,473,416
561.9193333024762,-0.8381436910935207,-0.8381436910935229,474,416
562.0744656231158,-0.8381436910935207,-0.8381436910935229,475,416
562.2295979437554,-0.8381436910935207,-0.8381436910935229,476,416
562.384730264395,-0.8381436910935207,-0.8381436910935229,477,416
562.5398625850346,-0.8381436910935207,-0.8381436910935229,478,416
562.6949949056742,-0.8381436910935207,-0.8381436910935229,479,416
562.8501272263138,-0.8381436910935207,-0.8381436910935229,480,416
563.0052595469534,-0.8381436910935207,-0.8381436910935229,481,416
563.160391867593,-0.8381436910935207,-0.8381436910935229,482,416
563.3155241882326,-0.8381436910935207,-0.8381436910935229,483,416
563.4706565088723,-0.8381436910935207,-0.8381436910935229,484,416
563.6257888295117,-0.8381436910935207,-0.8381436910935229,485,416
563.7809211501515,-0.8381436910935207,-0.8381436910935229,486,416
563.936053470791,-0.8381436910935207,-0.8179056373949465,487,416
564.0911857914307,-0.8381436910935207,-0.8229651508195905,488,416
564.2463181120702,-0.8381436910935207,-0.8477005497845174,489,416
564.4014504327098,-0.8381436910935207,-0.886490152706789,490,416
564.5565827533494,-0.8381436910935207,-0.9539503317020438,491,416
564.711715073989,-1.0793138310015564,-0.9989237843655471,492,417
564.8668473946286,-1.0793138310015564,-1.0214105106972988,493,417
565.0219797152682,-1.0793138310015564,-1.0214105106972988,494,417
565.1771120359078,-1.0793138310015564,-0.9989237843655471,495,417
565.3322443565474,-0.8381436910935207,-0.9539503317020438,496,416
565.4873766771871,-0.8381436910935207,-0.886490152706789,497,416
565.6425089978267,-0.8381436910935207,-0.8477005497845174,498,416
565.7976413184663,-0.8381436910935207,-0.8229651508195905,499,416
565.9527736391059,-0.8381436910935207,-0.8179056373949465,500,416
566.1079059597455,-0.8381436910935207,-0.8381436910935229,501,416
566.2630382803851,-0.8381436910935207,-0.8381436910935229,502,416
566.4181706010247,-0.8381436910935207,-0.8381436910935229,503,416
566.5733029216643,-0.8381436910935207,-0.8381436910935229,504,416
566.7284352423039,-0.8381436910935207,-0.8381436910935229,505,416
566.8835675629435,-0.8381436910935207,-0.8381436910935229,506,416
567.0386998835831,-0.8381436910935207,-0.8381436910935229,507,416
567.1938322042228,-0.8381436910935207,-0.8381436910935229,508,416
567.3489645248624,-0.8381436910935207,-0.8381436910935229,509,416
567.504096845502,-0.8381436910935207,-0.8381436910935229,510,416
567.6592291661416,-0.8381436910935207,-0.8381436910935229,511,416
567.8143614867812,-0.8381436910935207,-0.8381436910935229,512,416
567.9694938074208,-0.8381436910935207,-0.8381436910935229,513,416
568.1246261280604,-0.8381436910935207,-0.8381436910935229,514,416
568.2797584487,-0.8381436910935207,-0.8381436910935229,515,416
568.4348907693396,-0.8381436910935207,-0.8381436910935229,516,416
568.5900230899792,-0.8381436910935207,-0.8381436910935229,517,416
568.7451554106188,-0.8381436910935207,-0.8381436910935229,518,416
568.9002877312585,-0.8381436910935207,-0.8381436910935229,519,416
569.055420051898,-0.8381436910935207,-0.8381436910935229,520,416
569.2105523725377,-0.8381436910935207,-0.8381436910935229,521,416
569.3656846931772,-0.8381436910935207,-0.8381436910935229,522,416
569.5208170138168,-0.8381436910935207,-0.8381436910935229,523,416
569.6759493344564,-0.8381436910935207,-0.8381436910935229,524,416
569.831081655096,-0.8381436910935207,-0.8381436910935229,525,416
569.9862139757356,-0.8381436910935207,-0.8381436910935229,526,416
570.1413462963752,-0.8381436910935207,-0.8381436910935229,527,416
570.2964786170148,-0.8381436910935207,-0.8381436910935229,528,416
570.4516109376544,-0.8381436910935207,-0.8381436910935229,529,416
570.606743258294,-0.8381436910935207,-0.8381436910935229,530,416
570.7618755789337,-0.8381436910935207,-0.8381436910935229,531,416
570.9170078995733,-0.8381436910935207,-0.8381436910935229,532,416
571.0721402202129,-0.8381436910935207,-0.8381436910935229,533,416
571.2272725408525,-0.8381436910935207,-0.8381436910935229,534,416
571.3824048614921,-0.8381436910935207,-0.8381436910935229,535,416
571.5375371821317,-0.8381436910935207,-0.8381436910935229,536,416
571.6926695027713,-0.8381436910935207,-0.8381436910935229,537,416
571.8478018234109,-0.8381436910935207,-0.8381436910935229,538,416
572.0029341440505,-0.8381436910935207,-0.8381436910935229,539,416
572.1580664646901,-0.8381436910935207,-0.8381436910935229,540,416
572.3131987853297,-0.8381436910935207,-0.8381436910935229,541,416
572.4683311059694,-0.8381436910935207,-0.8381436910935229,542,416
572.623463426609,-0.8381436910935207,-0.8381436910935229,543,416
